Date	Tavg	Rainfall
2044-10-28	26.97	0.17
2044-10-29	26.66	0.02
2044-10-30	26.98	0.05
2044-10-31	27.1	3.18
2044-11-01	26.95	4.97
2044-11-02	26.99	0.07
2044-11-03	27.08	1.11
2044-11-04	27.44	1.95
2044-11-05	27.38	0.6
2044-11-06	27.15	1.92
2044-11-07	27.21	1.21
2044-11-08	27.49	0.6
2044-11-09	27.83	0.06
2044-11-10	27.61	0.07
2044-11-11	26.78	0.07
2044-11-12	26.5	0.39
2044-11-13	26.66	0.28
2044-11-14	26.74	0.31
2044-11-15	26.66	1.73
2044-11-16	26.79	3.85
2044-11-17	26.92	2.63
2044-11-18	27.24	0.08
2044-11-19	27.07	0.27
2044-11-20	27.4	0.23
2044-11-21	27.46	0.71
2044-11-22	27.36	0.23
2044-11-23	27.18	0.3
2044-11-24	26.85	0.15
2044-11-25	26.75	0.13
2044-11-26	26.71	0.17
2044-11-27	26.79	0.1
2044-11-28	26.5	0.09
2044-11-29	25.88	0.27
2044-11-30	25.73	0.16
2044-12-01	26.23	1.15
2044-12-02	26.69	0.05
2044-12-03	26.61	0.16
2044-12-04	26.53	0.1
2044-12-05	26.6	0.12
2044-12-06	26.73	0.11
2044-12-07	26.17	0.38
2044-12-08	26.01	0.26
2044-12-09	26.13	0.28
2044-12-10	26.22	0.22
2044-12-11	26.95	0.41
2044-12-12	26.54	0.05
2044-12-13	26.49	0.09
2044-12-14	26.26	0.23
2044-12-15	26.44	0.23
2044-12-16	26	0.14
2044-12-17	26.02	0.2
2044-12-18	26.58	0.23
2044-12-19	26.36	0.05
2044-12-20	26.18	0.12
2044-12-21	25.99	0.17
2044-12-22	25.98	0.17
2044-12-23	26.06	0.94
2044-12-24	26.17	0.92
2044-12-25	26.19	0.06
2044-12-26	26.05	0.08
2044-12-27	26.3	0.03
2044-12-28	26.36	0.09
2044-12-29	26.02	0.1
2044-12-30	25.93	0.23
2045-01-01	25.86	0.22
2045-01-02	26.1	0.06
2045-01-03	26.24	0.14
2045-01-04	26.24	0.07
2045-01-05	26.63	0.21
2045-01-06	25.86	0.34
2045-01-07	25.78	0.23
2045-01-08	25.61	0.13
2045-01-09	25.55	0.2
2045-01-10	25.96	0.16
2045-01-11	25.93	0.2
2045-01-12	26.29	0.19
2045-01-13	26.41	0.16
2045-01-14	26.34	0.26
2045-01-15	26.37	0.14
2045-01-16	25.88	0.09
2045-01-17	25.21	0.11
2045-01-18	25.21	0.27
2045-01-19	25.61	0.17
2045-01-20	25.19	0.36
2045-01-21	25.11	0.28
2045-01-22	25.42	0.1
2045-01-23	25.65	0.11
2045-01-24	25.88	0.07
2045-01-25	26.25	0.01
2045-01-26	25.99	0.25
2045-01-27	25.5	0.25
2045-01-28	25.23	0.24
2045-01-29	25.78	0.24
2045-01-30	26.29	0.11
2045-01-31	26.13	0.09
2045-02-01	25.92	0.09
2045-02-02	25.75	0.26
2045-02-03	25.49	0.12
2045-02-04	25.62	0.24
2045-02-05	25.8	0.23
2045-02-06	25.88	0.18
2045-02-07	25.93	0.15
2045-02-08	26.07	0.31
2045-02-09	25.89	0.04
2045-02-10	25.99	0.13
2045-02-11	26.32	0.08
2045-02-12	25.99	0.12
2045-02-13	25.72	0.19
2045-02-14	25.75	0.11
2045-02-15	25.84	0.15
2045-02-16	26.37	0.37
2045-02-17	26.42	0.39
2045-02-18	26.61	0.2
2045-02-19	26.38	0.05
2045-02-20	26.6	0.22
2045-02-21	26.43	0.02
2045-02-22	25.92	0.32
2045-02-23	25.34	0.37
2045-02-24	25.07	0.46
2045-02-25	25.71	0.39
2045-02-26	25.73	0.18
2045-02-27	26.03	0.05
2045-02-28	25.94	0
2045-03-01	25.47	0.02
2045-03-02	25.38	0.08
2045-03-03	25.56	0.3
2045-03-04	26.15	0.15
2045-03-05	26.22	0.19
2045-03-06	26.29	0.01
2045-03-07	26.09	0.02
2045-03-08	25.81	0.03
2045-03-09	25.74	0.24
2045-03-10	25.66	0.22
2045-03-11	26.12	0.19
2045-03-12	26.19	0.17
2045-03-13	26.49	0.18
2045-03-14	26.36	0.28
2045-03-15	26.38	0.18
2045-03-16	26.94	0.46
2045-03-17	26.87	0.26
2045-03-18	26.58	0.65
2045-03-19	26.74	0.16
2045-03-20	26.34	0.25
2045-03-21	26.25	0.15
2045-03-22	26.51	0.15
2045-03-23	26.39	0.26
2045-03-24	25.9	0.2
2045-03-25	25.81	0.13
2045-03-26	25.71	0.24
2045-03-27	25.69	0.06
2045-03-28	25.6	0.07
2045-03-29	25.62	0.47
2045-03-30	25.85	0.08
2045-03-31	25.96	0.16
2045-04-01	26.63	0.18
2045-04-02	26.84	0.35
2045-04-03	26.29	0.12
2045-04-04	25.92	0.13
2045-04-05	26.16	0.17
2045-04-06	26.62	0.07
2045-04-07	26.74	0.08
2045-04-08	26.71	0.07
2045-04-09	26.94	0.2
2045-04-10	26.92	0.2
2045-04-11	27.14	0.17
2045-04-12	27.29	0.1
2045-04-13	27.17	0.13
2045-04-14	27.54	0.2
2045-04-15	27.02	0.04
2045-04-16	27.39	0.29
2045-04-17	27.49	0.08
2045-04-18	27.47	0.07
2045-04-19	27.07	0.14
2045-04-20	27.21	0.11
2045-04-21	27.07	0.16
2045-04-22	26.9	0.08
2045-04-23	26.95	0.1
2045-04-24	27.18	0.18
2045-04-25	27.45	0.19
2045-04-26	27.23	0.13
2045-04-27	27.24	0.13
2045-04-28	27.07	0.2
2045-04-29	28.02	0.14
2045-04-30	27.79	0.03
2045-05-01	27.48	0.16
2045-05-02	27.25	0.11
2045-05-03	27.08	0.27
2045-05-04	27.14	0.15
2045-05-05	27.4	0.09
2045-05-06	27.72	0.04
2045-05-07	27.45	0.12
2045-05-08	27.22	0.45
2045-05-09	27.21	0.35
2045-05-10	27.21	0.14
2045-05-11	27	0.19
2045-05-12	27.04	0.15
2045-05-13	27.17	0.08
2045-05-14	27.22	0.08
2045-05-15	27.17	0.06
2045-05-16	27.21	0.13
2045-05-17	27.43	0.13
2045-05-18	27.06	0.08
2045-05-19	27.01	0.16
2045-05-20	27.19	0.08
2045-05-21	27.34	0.11
2045-05-22	27.21	0.08
2045-05-23	27.09	0.19
2045-05-24	27.43	0.3
2045-05-25	27.75	0.41
2045-05-26	27.78	0.18
2045-05-27	27.47	0.33
2045-05-28	27.74	0.03
2045-05-29	27.74	0.09
2045-05-30	27.62	0.14
2045-05-31	27.92	0.15
2045-06-01	27.89	0.06
2045-06-02	28.38	1.13
2045-06-03	28.35	0.15
2045-06-04	27.62	0.06
2045-06-05	27.61	0.07
2045-06-06	28.38	0.32
2045-06-07	28.06	0.26
2045-06-08	27.91	0.58
2045-06-09	27.7	0.21
2045-06-10	27.59	2.34
2045-06-11	27.59	8.01
2045-06-12	27.6	3.53
2045-06-13	27.77	0.13
2045-06-14	27.79	0.21
2045-06-15	27.67	3.67
2045-06-16	27.78	2.64
2045-06-17	27.95	0.12
2045-06-18	27.97	0.18
2045-06-19	28.11	0.25
2045-06-20	28.11	0.1
2045-06-21	28.01	0.37
2045-06-22	28.01	0.1
2045-06-23	28.13	0.15
2045-06-24	27.76	0.31
2045-06-25	27.87	2.42
2045-06-26	28.14	0.29
2045-06-27	28.24	0.2
2045-06-28	27.74	1.36
2045-06-29	28.15	0.14
2045-06-30	28.18	0.22
2045-07-01	28.39	0.18
2045-07-02	28.14	0.3
2045-07-03	28.27	0.19
2045-07-04	28.28	0.13
2045-07-05	28.3	0.42
2045-07-06	27.93	2.98
2045-07-07	28.16	0.2
2045-07-08	28.1	0.35
2045-07-09	28.44	0.31
2045-07-10	28.35	0.39
2045-07-11	27.89	0.14
2045-07-12	28.18	3.52
2045-07-13	28.08	1.63
2045-07-14	28.32	0.65
2045-07-15	27.74	6.65
2045-07-16	27.8	1.37
2045-07-17	27.83	0.18
2045-07-18	28.19	0.24
2045-07-19	27.96	0.31
2045-07-20	27.76	1.85
2045-07-21	28.04	0.64
2045-07-22	27.92	0.22
2045-07-23	28.43	0.67
2045-07-24	27.57	2.12
2045-07-25	27.73	1.68
2045-07-26	28.05	0.17
2045-07-27	28.08	0.65
2045-07-28	27.45	0.74
2045-07-29	27.5	5.04
2045-07-30	27.42	2.76
2045-07-31	27.95	0.39
2045-08-01	27.69	7.78
2045-08-02	27.15	10.48
2045-08-03	27.67	4.69
2045-08-04	27.74	8.66
2045-08-05	27.6	8.54
2045-08-06	27.36	7.89
2045-08-07	27.23	7.11
2045-08-08	27.7	0.35
2045-08-09	27.77	0.45
2045-08-10	27.92	0.27
2045-08-11	27.99	0.3
2045-08-12	27.96	0.37
2045-08-13	27.78	0.21
2045-08-14	27.75	0.43
2045-08-15	27.43	1.04
2045-08-16	27.43	2.56
2045-08-17	27.18	4.39
2045-08-18	27.16	3.34
2045-08-19	27.26	4.07
2045-08-20	27.31	2.3
2045-08-21	27.26	2.79
2045-08-22	27.67	2.63
2045-08-23	27.92	3.58
2045-08-24	27.77	3.12
2045-08-25	27.79	1.41
2045-08-26	27.34	12.54
2045-08-27	27.35	7.47
2045-08-28	27.56	0.42
2045-08-29	27.82	3.43
2045-08-30	27.56	1.25
2045-08-31	27.66	0.91
2045-09-01	27.79	2.98
2045-09-02	28.01	2.69
2045-09-03	28.17	1.53
2045-09-04	28.17	1.59
2045-09-05	27.97	2.67
2045-09-06	27.81	5.3
2045-09-07	27.54	5.8
2045-09-08	27.72	2.4
2045-09-09	27.98	1.54
2045-09-10	28.26	0.36
2045-09-11	28.03	3.6
2045-09-12	28.06	1.43
2045-09-13	28.58	0.49
2045-09-14	28.47	4.54
2045-09-15	28.1	2.96
2045-09-16	28.3	3.75
2045-09-17	28.01	4.64
2045-09-18	28.04	3.64
2045-09-19	27.93	9.85
2045-09-20	27.71	10.81
2045-09-21	27.55	11.2
2045-09-22	27.16	6.45
2045-09-23	27.24	6.33
2045-09-24	26.82	14.24
2045-09-25	26.83	8.39
2045-09-26	27.1	7.41
2045-09-27	27.49	8.13
2045-09-28	27.61	2.9
2045-09-29	27.49	2.32
2045-09-30	27.48	2.69
2045-10-01	27.45	4.63
2045-10-02	27.44	3.73
2045-10-03	27.37	3.28
2045-10-04	27.39	7.37
2045-10-05	27.53	6.54
2045-10-06	27.53	3.89
2045-10-07	27.42	2.42
2045-10-08	27.14	0.88
2045-10-09	27.05	1.28
2045-10-10	27.08	5.5
2045-10-11	26.98	9.86
2045-10-12	26.9	8.13
2045-10-13	27.1	1.31
2045-10-14	26.76	4.41
2045-10-15	26.09	11.58
2045-10-16	26.55	2.92
2045-10-17	26.93	2.76
2045-10-18	26.94	2.54
2045-10-19	26.9	4.07
2045-10-20	27.07	0.98
2045-10-21	26.99	0.18
2045-10-22	26.52	1.61
2045-10-23	26.65	2.87
2045-10-24	26.87	0.31
2045-10-25	26.84	1.7
2045-10-26	27.12	0.05
2045-10-27	27.23	0.08
2045-10-28	26.93	1.19
2045-10-29	27.1	1.36
2045-10-30	26.97	0.18
2045-10-31	27	0.09
2045-11-01	26.88	0.01
2045-11-02	26.91	0.07
2045-11-03	26.9	0.53
2045-11-04	26.59	1.52
2045-11-05	26.73	2.21
2045-11-06	26.74	1.68
2045-11-07	26.52	0.83
2045-11-08	26.3	1.15
2045-11-09	26.48	2.31
2045-11-10	26.58	1.2
2045-11-11	26.61	1
2045-11-12	26.64	3.75
2045-11-13	26.57	7.76
2045-11-14	26.91	0.45
2045-11-15	26.51	0.7
2045-11-16	26.26	1.54
2045-11-17	26.27	2.32
2045-11-18	26.24	2.26
2045-11-19	26.44	1.22
2045-11-20	26.59	3.85
2045-11-21	26.78	1.09
2045-11-22	26.91	0.07
2045-11-23	27.02	0.09
2045-11-24	27.13	1.78
2045-11-25	27.12	0.37
2045-11-26	26.77	0.23
2045-11-27	26.84	0.12
2045-11-28	26.5	0.06
2045-11-29	26.13	0.24
2045-11-30	26.26	0.47
2045-12-01	26.64	1.53
2045-12-02	26.81	0.53
2045-12-03	26.49	0.36
2045-12-04	26.02	0.28
2045-12-05	25.71	2.3
2045-12-06	25.77	0.7
2045-12-07	26.13	0.55
2045-12-08	26.23	2.16
2045-12-09	26.3	0.45
2045-12-10	26.05	0.43
2045-12-11	25.94	0.56
2045-12-12	26.19	0.09
2045-12-13	26.32	0.47
2045-12-14	25.98	1.14
2045-12-15	25.75	1.37
2045-12-16	25.73	0.63
2045-12-17	25.67	0.62
2045-12-18	25.48	1.13
2045-12-19	25.51	0.84
2045-12-20	25.39	2.15
2045-12-21	25.56	3.13
2045-12-22	25.3	2.31
2045-12-23	25.21	1.81
2045-12-24	25.33	3.08
2045-12-25	25.2	1.39
2045-12-26	25.3	1.27
2045-12-27	25.12	0.49
2045-12-28	25.42	0.38
2045-12-29	25.65	0.04
2045-12-30	25.66	0.29
2045-12-31	25.51	0.05
2046-01-01	25.57	0.09
2046-01-02	25.51	0.37
2046-01-03	25.48	0.55
2046-01-04	25.58	0.52
2046-01-05	25.55	0.38
2046-01-06	25.57	0.08
2046-01-07	25.51	0.09
2046-01-08	25.54	0.02
2046-01-09	25.44	0.25
2046-01-10	25.44	0.34
2046-01-11	25.63	0.11
2046-01-12	25.66	0.09
2046-01-13	25.6	0.15
2046-01-14	25.43	0.3
2046-01-15	25.24	0.27
2046-01-16	25.36	0.27
2046-01-17	25.47	0.09
2046-01-18	25.49	0.06
2046-01-19	25.51	0.08
2046-01-20	25.67	0.11
2046-01-21	25.69	0.13
2046-01-22	25.46	0.18
2046-01-23	25.91	0.29
2046-01-24	25.54	0.09
2046-01-25	25.51	0.2
2046-01-26	25.24	0.13
2046-01-27	25.39	0.07
2046-01-28	25.72	0.07
2046-01-29	25.68	0.22
2046-01-30	25.47	0.25
2046-01-31	25.45	0.12
2046-02-01	25.04	0.45
2046-02-02	24.88	0.57
2046-02-03	24.76	0.42
2046-02-04	25.13	0.35
2046-02-05	25.86	0.76
2046-02-06	25.3	0.17
2046-02-07	25.01	0.1
2046-02-08	25.01	0.1
2046-02-09	25.48	0.1
2046-02-10	25.29	0.1
2046-02-11	25.58	0.19
2046-02-12	25.61	0.15
2046-02-13	25.4	0.09
2046-02-14	25.42	0.22
2046-02-15	24.96	0.43
2046-02-16	24.81	0.76
2046-02-17	25.16	0.2
2046-02-18	25.22	0.16
2046-02-19	25.65	0.27
2046-02-20	25.41	0.38
2046-02-21	25.5	0.46
2046-02-22	25.55	0.07
2046-02-23	25.25	0.08
2046-02-24	25.15	0.15
2046-02-25	25.47	0.14
2046-02-26	25.56	0.1
2046-02-27	25.14	0.39
2046-02-28	25.04	0.35
2046-03-01	24.98	0.18
2046-03-02	24.82	0.16
2046-03-03	24.99	0.08
2046-03-04	25.45	0.13
2046-03-05	25.38	0.1
2046-03-06	25.54	0.12
2046-03-07	25.5	0.08
2046-03-08	25.59	0.11
2046-03-09	25.6	0.21
2046-03-10	25.29	0.12
2046-03-11	25.12	0.21
2046-03-12	25.82	0.08
2046-03-13	24.9	0.31
2046-03-14	25.03	0.12
2046-03-15	25.16	0.24
2046-03-16	24.9	0.1
2046-03-17	25.11	0.09
2046-03-18	25.59	0.09
2046-03-19	25.68	0.14
2046-03-20	25.75	0.13
2046-03-21	25.77	0.13
2046-03-22	25.76	0.12
2046-03-23	26.28	0.26
2046-03-24	26.1	0.18
2046-03-25	25.9	0.16
2046-03-26	25.69	0.19
2046-03-27	25.68	0.13
2046-03-28	25.89	0.22
2046-03-29	26.35	0.21
2046-03-30	26.08	0.09
2046-03-31	26.07	0.09
2046-04-01	26.16	0.13
2046-04-02	25.84	0.21
2046-04-03	25.84	0.05
2046-04-04	25.97	0.16
2046-04-05	26.08	0.25
2046-04-06	26.04	0.14
2046-04-07	25.9	0.12
2046-04-08	25.88	0.11
2046-04-09	25.98	0.12
2046-04-10	25.92	0.2
2046-04-11	25.96	0.14
2046-04-12	26	0.26
2046-04-13	26.35	0.14
2046-04-14	26.28	0.13
2046-04-15	26.27	0.18
2046-04-16	26.25	0.1
2046-04-17	26.05	0.08
2046-04-18	25.95	0.25
2046-04-19	25.93	0.02
2046-04-20	25.8	0.02
2046-04-21	25.79	0.27
2046-04-22	26.42	0.93
2046-04-23	26.28	0.1
2046-04-24	26.1	0.22
2046-04-25	26.09	0.18
2046-04-26	26.19	0.11
2046-04-27	26.11	0.13
2046-04-28	26.7	0.24
2046-04-29	26.57	0.11
2046-04-30	26.3	0.24
2046-05-01	26.35	0.14
2046-05-02	26.24	0.21
2046-05-03	26.27	0.08
2046-05-04	26.28	0.07
2046-05-05	26.18	0.09
2046-05-06	26.45	0.08
2046-05-07	26.49	0.09
2046-05-08	26.37	0.21
2046-05-09	26.73	0.21
2046-05-10	26.48	0.19
2046-05-11	26.39	0.2
2046-05-12	26.51	0.15
2046-05-13	26.74	0.15
2046-05-14	26.61	0.58
2046-05-15	26.59	0.75
2046-05-16	26.74	0.13
2046-05-17	26.93	0.2
2046-05-18	26.48	0.78
2046-05-19	26.72	0.22
2046-05-20	26.74	0.18
2046-05-21	26.64	0.06
2046-05-22	26.53	0.13
2046-05-23	26.91	0.41
2046-05-24	27.17	0.08
2046-05-25	27.03	0.09
2046-05-26	26.66	0.17
2046-05-27	26.59	0.13
2046-05-28	27.09	0.85
2046-05-29	27.26	0.21
2046-05-30	26.6	0.17
2046-05-31	26.63	0.24
2046-06-01	27.28	0.22
2046-06-02	27.08	1.59
2046-06-03	26.94	0.11
2046-06-04	26.61	0.13
2046-06-05	26.53	0.2
2046-06-06	26.84	0.33
2046-06-07	26.9	0.14
2046-06-08	26.92	0.18
2046-06-09	27.24	0.21
2046-06-10	26.7	10.96
2046-06-11	26.42	5.23
2046-06-12	26.37	0.58
2046-06-13	26.35	0.81
2046-06-14	26.77	0.33
2046-06-15	26.76	1.18
2046-06-16	27	0.11
2046-06-17	27.17	0.2
2046-06-18	27.09	0.19
2046-06-19	26.57	0.24
2046-06-20	27.24	0.26
2046-06-21	27.32	0.19
2046-06-22	26.49	0.84
2046-06-23	26.95	1.42
2046-06-24	27.37	0.25
2046-06-25	27.28	0.23
2046-06-26	27.35	0.32
2046-06-27	26.6	1.17
2046-06-28	26.65	0.85
2046-06-29	26.9	4.77
2046-06-30	26.6	5.9
2046-07-01	26.53	5.73
2046-07-02	26.76	0.67
2046-07-03	26.54	2.37
2046-07-04	26.74	3.11
2046-07-05	26.64	3.35
2046-07-06	26.64	3.49
2046-07-07	26.55	3.7
2046-07-08	26.26	1.33
2046-07-09	26.6	0.73
2046-07-10	27.11	0.13
2046-07-11	27.62	0.8
2046-07-12	27.14	2.6
2046-07-13	26.96	2.43
2046-07-14	27.08	4.01
2046-07-15	27.24	0.41
2046-07-16	27.11	0.1
2046-07-17	27	0.12
2046-07-18	27.58	0.88
2046-07-19	26.81	4.09
2046-07-20	26.94	5.27
2046-07-21	26.95	2.74
2046-07-22	27.14	0.05
2046-07-23	27.08	0.22
2046-07-24	27.18	1.76
2046-07-25	27.51	0.28
2046-07-26	26.81	0.84
2046-07-27	26.69	1.47
2046-07-28	26.86	0.96
2046-07-29	26.96	3.05
2046-07-30	26.68	6.8
2046-07-31	26.71	5.48
2046-08-01	26.81	6.13
2046-08-02	26.4	7.11
2046-08-03	26.76	7.85
2046-08-04	26.78	10.94
2046-08-05	27.14	3.51
2046-08-06	27.3	0.81
2046-08-07	26.96	1
2046-08-08	27.09	2.78
2046-08-09	27.06	2.94
2046-08-10	26.9	3.31
2046-08-11	26.92	2.85
2046-08-12	27.06	0.45
2046-08-13	27.5	0.36
2046-08-14	27.43	0.82
2046-08-15	27.13	2.3
2046-08-16	27.02	3.28
2046-08-17	27.53	1.82
2046-08-18	27.54	4.55
2046-08-19	27.29	6.46
2046-08-20	27.18	5.87
2046-08-21	27.01	7.31
2046-08-22	27.31	2.39
2046-08-23	27.35	4.38
2046-08-24	27.52	4.3
2046-08-25	27.37	4.17
2046-08-26	27.29	3.96
2046-08-27	27.36	3.08
2046-08-28	27.37	2.93
2046-08-29	27.25	4.94
2046-08-30	27.11	6.07
2046-08-31	27.33	2.73
2046-09-01	27.35	6.94
2046-09-02	27.35	6.72
2046-09-03	27.41	0.15
2046-09-04	27.09	0.05
2046-09-05	27.43	0.08
2046-09-06	27.85	0.71
2046-09-07	27.74	2.07
2046-09-08	27.67	3.47
2046-09-09	27.31	7.14
2046-09-10	26.98	7.68
2046-09-11	27.28	6.07
2046-09-12	27.19	5.21
2046-09-13	27.26	5
2046-09-14	27.27	4.25
2046-09-15	27.14	7.24
2046-09-16	27.32	6.65
2046-09-17	27.39	6.82
2046-09-18	27.32	5.77
2046-09-19	27.26	5.74
2046-09-20	27.2	8.77
2046-09-21	27.17	2.54
2046-09-22	27.22	1.73
2046-09-23	26.94	9.72
2046-09-24	26.75	12.87
2046-09-25	26.21	17.68
2046-09-26	26.88	8.15
2046-09-27	26.92	2.35
2046-09-28	26.97	3.67
2046-09-29	26.76	2.98
2046-09-30	26.24	2.25
2046-10-01	26.21	1.51
2046-10-02	26.3	1.46
2046-10-03	26.44	2.26
2046-10-04	26.48	1.67
2046-10-05	26.2	2.53
2046-10-06	26.38	2.53
2046-10-07	26.23	0.69
2046-10-08	26.37	0.23
2046-10-09	26.53	4.66
2046-10-10	26.43	5.76
2046-10-11	26.29	9.83
2046-10-12	26.14	11.01
2046-10-13	25.99	11.6
2046-10-14	26.52	0.1
2046-10-15	26.24	0.52
2046-10-16	26.08	2.91
2046-10-17	26.11	7.38
2046-10-18	26.05	3.83
2046-10-19	26.03	5.51
2046-10-20	26.06	3.82
2046-10-21	26.11	4.43
2046-10-22	26.25	1.22
2046-10-23	26.07	1.67
2046-10-24	25.93	1.34
2046-10-25	26.01	5.02
2046-10-26	26.21	0.33
2046-10-27	26.09	0.11
2046-10-28	25.72	0.16
2046-10-29	25.82	0.25
2046-10-30	25.8	0.17
2046-10-31	25.98	0.02
2046-11-01	25.9	0.96
2046-11-02	25.71	4.6
2046-11-03	25.83	1.75
2046-11-04	25.82	8.05
2046-11-05	25.99	3.7
2046-11-06	25.99	9.8
2046-11-07	25.98	3.57
2046-11-08	25.82	0.04
2046-11-09	25.61	0.05
2046-11-10	25.84	2.41
2046-11-11	26.02	3.51
2046-11-12	25.8	0.1
2046-11-13	25.46	1.1
2046-11-14	25.09	1.3
2046-11-15	25.18	0.33
2046-11-16	25.26	2.92
2046-11-17	25.47	4.39
2046-11-18	25.41	0.38
2046-11-19	25.41	0.06
2046-11-20	25.44	0.24
2046-11-21	25.38	1.37
2046-11-22	25.29	1.37
2046-11-23	25.37	3.39
2046-11-24	25.19	1.57
2046-11-25	25.28	2.32
2046-11-26	25.5	0.8
2046-11-27	25.49	2.53
2046-11-28	25.56	1.53
2046-11-29	25.58	1.04
2046-11-30	25.53	0.91
2046-12-01	25.47	0.16
2046-12-02	25.55	0.08
2046-12-03	25.85	0.14
2046-12-04	25.99	0.18
2046-12-05	25.9	0.1
2046-12-06	25.62	0.08
2046-12-07	25.45	0.18
2046-12-08	25.44	1.65
2046-12-09	25.5	0.69
2046-12-10	25.47	0.03
2046-12-11	25.49	0.07
2046-12-12	25.5	0.09
2046-12-13	25.44	1.16
2046-12-14	25.54	1.04
2046-12-15	25.78	0.1
2046-12-16	25.79	0.07
2046-12-17	25.75	0.11
2046-12-18	25.66	0.28
2046-12-19	25.26	0.89
2046-12-20	25.17	0.87
2046-12-21	25.39	0.16
2046-12-22	25.57	0.08
2046-12-23	25.47	0.08
2046-12-24	25.2	0.05
2046-12-25	25.21	0.09
2046-12-26	25.26	0.13
2046-12-27	25.37	0.06
2046-12-28	25.43	0.05
2046-12-29	25.52	0.11
2046-12-30	25.35	0.07
2046-12-31	25.31	0.23
2047-01-01	25.32	0.11
2047-01-02	25.26	0.08
2047-01-03	24.94	0.13
2047-01-04	24.73	0.36
2047-01-05	25.07	1.34
2047-01-06	25.14	2.31
2047-01-07	25.4	0.28
2047-01-08	25.27	0.1
2047-01-09	25.36	0.11
2047-01-10	25.49	0.09
2047-01-11	25.45	0.17
2047-01-12	25.12	0.5
2047-01-13	24.97	0.19
2047-01-14	24.97	0.15
2047-01-15	25.24	0.03
2047-01-16	24.91	0.18
2047-01-17	25.3	0.21
2047-01-18	24.96	0.12
2047-01-19	24.84	0.21
2047-01-20	24.74	0.41
2047-01-21	24.61	0.48
2047-01-22	24.45	1.04
2047-01-23	24.22	1.89
2047-01-24	24.72	0.32
2047-01-25	25.24	0.09
2047-01-26	25.07	0.17
2047-01-27	25.25	0.22
2047-01-28	25	0.23
2047-01-29	24.49	0.25
2047-01-30	24.39	0.27
2047-01-31	24.55	0.4
2047-02-01	24.62	0.11
2047-02-02	24.52	0.16
2047-02-03	24.31	0.2
2047-02-04	24.19	0.33
2047-02-05	24.5	0.28
2047-02-06	24.63	0.08
2047-02-07	24.76	0.16
2047-02-08	24.86	0.1
2047-02-09	24.8	0.06
2047-02-10	24.61	0.07
2047-02-11	24.54	0.08
2047-02-12	24.52	0.09
2047-02-13	25.09	0.11
2047-02-14	25.2	0.08
2047-02-15	25.4	0.21
2047-02-16	24.97	0.24
2047-02-17	24.84	0.3
2047-02-18	24.72	0.75
2047-02-19	25.05	0.39
2047-02-20	25.3	0.17
2047-02-21	25.22	0.12
2047-02-22	25.09	0.07
2047-02-23	24.99	0.16
2047-02-24	24.8	0.18
2047-02-25	24.71	0.19
2047-02-26	25.31	0.18
2047-02-27	25.19	0.09
2047-02-28	25.06	0.04
2047-03-01	24.64	0.05
2047-03-02	25.09	0.13
2047-03-03	25.31	0.09
2047-03-04	24.63	0.45
2047-03-05	24.53	0.16
2047-03-06	24.53	0.07
2047-03-07	24.69	0.02
2047-03-08	24.76	0.12
2047-03-09	25.45	0.08
2047-03-10	26.11	0.1
2047-03-11	25.87	0.06
2047-03-12	25.37	0.11
2047-03-13	25.13	0.3
2047-03-14	24.8	0.12
2047-03-15	25.21	0.12
2047-03-16	25.85	0.26
2047-03-17	25.66	0.17
2047-03-18	25.75	0.19
2047-03-19	25.74	0.09
2047-03-20	25.57	0.17
2047-03-21	26.12	0.3
2047-03-22	25.72	0.16
2047-03-23	25.18	0.19
2047-03-24	25.02	0.21
2047-03-25	24.81	0.27
2047-03-26	24.5	0.38
2047-03-27	24.5	0.2
2047-03-28	24.83	0.35
2047-03-29	24.98	0.42
2047-03-30	24.83	0.07
2047-03-31	25.07	0.12
2047-04-01	24.71	0.21
2047-04-02	24.99	0.21
2047-04-03	25.31	0.26
2047-04-04	25.16	0.28
2047-04-05	25.61	0.39
2047-04-06	25.48	0.15
2047-04-07	25.54	0.24
2047-04-08	25.26	0.32
2047-04-09	25.6	0.2
2047-04-10	25.84	0.18
2047-04-11	25.93	0.07
2047-04-12	25.88	0.15
2047-04-13	25.78	0.47
2047-04-14	25.47	0.16
2047-04-15	25.18	0.29
2047-04-16	25.2	0.07
2047-04-17	25.52	0
2047-04-18	25.02	0.09
2047-04-19	24.84	0.1
2047-04-20	24.85	0.11
2047-04-21	25.34	0.08
2047-04-22	26.09	0.16
2047-04-23	26.78	0.25
2047-04-24	26.42	0.06
2047-04-25	26.02	0.3
2047-04-26	25.64	0.2
2047-04-27	26.22	0.33
2047-04-28	26.19	0.19
2047-04-29	25.75	0.14
2047-04-30	25.58	0.09
2047-05-01	25.48	0.19
2047-05-02	25.86	0.22
2047-05-03	26.61	0.75
2047-05-04	26.86	0.05
2047-05-05	26.46	0.13
2047-05-06	26.1	0.09
2047-05-07	25.91	0.24
2047-05-08	26	0.24
2047-05-09	26.29	0.43
2047-05-10	25.89	0.16
2047-05-11	25.88	0.13
2047-05-12	25.94	0.12
2047-05-13	25.82	0.14
2047-05-14	25.82	0.14
2047-05-15	26.01	0.1
2047-05-16	25.69	0.16
2047-05-17	25.91	0.14
2047-05-18	26.21	0.06
2047-05-19	26.68	0.33
2047-05-20	26.57	1.74
